CustomerID,Recency,Frequency,Monetary,Cluster
15435.0,21,1,0.0,1
15436.0,11,3,0.0,1
15437.0,261,1,0.0,0
15438.0,130,1,0.0,1
15440.0,54,3,0.0,1
15442.0,248,1,0.0,0
15443.0,1,7,0.0,1
15444.0,8,2,0.0,1
15445.0,263,1,0.0,0
15447.0,330,1,0.0,0
15448.0,312,1,0.0,0
15449.0,25,3,0.0,1
15450.0,29,1,0.0,1
15452.0,29,3,0.0,1
15453.0,1,7,0.0,1
15454.0,361,1,0.0,0
15456.0,282,3,0.0,0
15457.0,261,1,0.0,0
15458.0,24,1,0.0,1
15460.0,353,1,0.0,0
15462.0,93,3,0.0,1
15463.0,28,1,0.0,1
15464.0,337,1,0.0,0
15465.0,19,18,0.0,3
15466.0,84,1,0.0,1
15467.0,8,3,0.0,1
15468.0,50,2,0.0,1
15469.0,49,2,0.0,1
15471.0,1,1,0.0,1
15472.0,112,1,0.0,1
15473.0,13,7,0.0,1
15475.0,76,1,0.0,1
15478.0,39,2,0.0,1
15482.0,15,12,0.0,1
15483.0,160,4,0.0,0
15484.0,0,4,0.0,1
15485.0,29,3,0.0,1
15488.0,92,1,0.0,1
15489.0,22,3,0.0,1
15491.0,94,6,0.0,1
15492.0,27,2,0.0,1
15493.0,32,5,0.0,1
15494.0,20,2,0.0,1
15497.0,17,2,0.0,1
15498.0,2,27,0.0,3
15500.0,7,4,0.0,1
15502.0,15,12,0.0,1
15503.0,362,1,0.0,0
15504.0,80,1,0.0,1
15505.0,52,5,0.0,1
15506.0,22,3,0.0,1
15507.0,171,1,0.0,0
15508.0,188,6,0.0,0
15510.0,330,1,0.0,0
15511.0,11,5,0.0,1
15512.0,155,2,0.0,0
15513.0,32,19,0.0,3
15514.0,11,11,0.0,1
15516.0,44,3,0.0,1
15517.0,232,1,0.0,0
15518.0,63,8,0.0,1
15520.0,1,1,0.0,1
15521.0,39,8,0.0,1
15522.0,32,2,0.0,1
15523.0,83,1,0.0,1
15524.0,24,1,0.0,1
15525.0,1,3,0.0,1
15526.0,32,2,0.0,1
15527.0,18,8,0.0,1
15528.0,253,1,0.0,0
15529.0,22,11,0.0,1
15530.0,21,4,0.0,1
15531.0,7,2,0.0,1
15532.0,24,4,0.0,1
15533.0,18,3,0.0,1
15535.0,172,4,0.0,0
15537.0,162,1,0.0,0
15539.0,6,1,0.0,1
15540.0,10,1,0.0,1
15541.0,113,1,0.0,1
15543.0,287,1,0.0,0
15544.0,8,9,0.0,1
15545.0,53,2,0.0,1
15547.0,6,14,0.0,3
15549.0,76,3,0.0,1
15550.0,3,4,0.0,1
15551.0,36,1,0.0,1
15552.0,216,1,0.0,0
15553.0,59,1,0.0,1
15554.0,277,1,0.0,0
15555.0,11,16,0.0,3
15556.0,23,1,0.0,1
15557.0,28,1,0.0,1
15561.0,11,4,0.0,1
15562.0,351,1,0.0,0
15563.0,21,4,0.0,1
15565.0,49,2,0.0,1
15567.0,18,1,0.0,1
15568.0,2,3,0.0,1
15569.0,103,5,0.0,1
15570.0,6,12,0.0,1
15571.0,11,4,0.0,1
15572.0,4,7,0.0,1
15573.0,31,2,0.0,1
15574.0,177,4,0.0,0
15576.0,37,1,0.0,1
15577.0,150,3,0.0,0
15578.0,161,1,0.0,0
15579.0,68,2,0.0,1
15581.0,120,13,0.0,1
15582.0,24,3,0.0,1
15584.0,23,4,0.0,1
15585.0,176,1,0.0,0
15587.0,49,4,0.0,1
15589.0,255,3,0.0,0
15592.0,46,1,0.0,1
15593.0,70,1,0.0,1
15594.0,15,5,0.0,1
15596.0,100,5,0.0,1
15597.0,34,1,0.0,1
15598.0,52,1,0.0,1
15599.0,26,2,0.0,1
15601.0,10,14,0.0,3
15602.0,7,9,0.0,1
15603.0,78,1,0.0,1
15604.0,51,1,0.0,1
15605.0,35,5,0.0,1
15606.0,60,9,0.0,1
15607.0,336,1,0.0,0
15608.0,27,4,0.0,1
15609.0,183,1,0.0,0
15610.0,51,1,0.0,1
15611.0,9,13,0.0,3
15612.0,35,2,0.0,1
15615.0,9,23,0.0,3
15618.0,32,4,0.0,1
15619.0,10,1,0.0,1
15620.0,56,3,0.0,1
15621.0,3,4,0.0,1
15622.0,42,9,0.0,1
15623.0,140,1,0.0,1
15624.0,116,4,0.0,1
15625.0,103,4,0.0,1
15626.0,74,2,0.0,1
15628.0,4,9,0.0,1
15630.0,44,2,0.0,1
15632.0,15,8,0.0,1
15634.0,16,1,0.0,1
15636.0,89,2,0.0,1
15637.0,52,1,0.0,1
15639.0,133,1,0.0,1
15640.0,3,15,0.0,3
15641.0,104,4,0.0,1
15643.0,191,3,0.0,0
15644.0,165,4,0.0,0
15645.0,18,1,0.0,1
15646.0,157,3,0.0,0
15648.0,203,2,0.0,0
15649.0,335,2,0.0,0
15651.0,36,3,0.0,1
15652.0,90,1,0.0,1
15653.0,92,2,0.0,1
15654.0,8,2,0.0,1
15655.0,242,1,0.0,0
15656.0,44,4,0.0,1
15657.0,22,1,0.0,1
15658.0,189,5,0.0,0
15659.0,43,1,0.0,1
15660.0,24,9,0.0,1
15661.0,316,2,0.0,0
15663.0,105,1,0.0,1
15664.0,50,1,0.0,1
15665.0,167,2,0.0,0
15667.0,39,1,0.0,1
15668.0,217,1,0.0,0
15669.0,39,4,0.0,1
15670.0,296,1,0.0,0
15671.0,18,7,0.0,1
15673.0,87,4,0.0,1
15674.0,72,5,0.0,1
15675.0,80,3,0.0,1
15676.0,18,3,0.0,1
15677.0,48,1,0.0,1
15678.0,52,1,0.0,1
15679.0,23,4,0.0,1
15680.0,8,3,0.0,1
15681.0,24,5,0.0,1
15683.0,116,1,0.0,1
15687.0,8,9,0.0,1
15689.0,119,2,0.0,1
15690.0,3,2,0.0,1
15691.0,251,1,0.0,0
15692.0,27,1,0.0,1
15694.0,0,14,0.0,3
15695.0,266,2,0.0,0
15696.0,32,8,0.0,1
15699.0,17,1,0.0,1
15700.0,171,2,0.0,0
15701.0,1,4,0.0,1
15703.0,264,1,0.0,0
15704.0,139,4,0.0,1
15705.0,200,1,0.0,0
15706.0,63,4,0.0,1
15707.0,34,4,0.0,1
15708.0,40,7,0.0,1
15709.0,283,1,0.0,0
15712.0,8,5,0.0,1
15713.0,142,2,0.0,1
15714.0,11,2,0.0,1
15716.0,145,4,0.0,1
15717.0,233,1,0.0,0
15719.0,32,13,0.0,3
15720.0,23,1,0.0,1
15721.0,11,1,0.0,1
15722.0,35,5,0.0,1
15723.0,364,1,0.0,0
15724.0,200,2,0.0,0
15725.0,14,1,0.0,1
15727.0,16,7,0.0,1
15729.0,212,1,0.0,0
15730.0,65,3,0.0,1
15732.0,211,2,0.0,0
15733.0,282,1,0.0,0
15734.0,114,2,0.0,1
15737.0,14,8,0.0,1
15738.0,18,16,0.0,3
15739.0,65,1,0.0,1
15740.0,48,1,0.0,1
15743.0,15,4,0.0,1
15744.0,77,1,0.0,1
15745.0,18,4,0.0,1
15746.0,133,1,0.0,1
15747.0,12,3,0.0,1
15748.0,39,1,0.0,1
15749.0,234,3,0.0,0
15750.0,2,8,0.0,1
15752.0,39,7,0.0,1
15753.0,304,1,0.0,0
15754.0,50,3,0.0,1
15755.0,9,6,0.0,1
15756.0,60,4,0.0,1
15757.0,65,2,0.0,1
15758.0,24,1,0.0,1
15759.0,217,3,0.0,0
15762.0,64,2,0.0,1
15763.0,31,2,0.0,1
15764.0,87,6,0.0,1
15766.0,63,1,0.0,1
15768.0,115,3,0.0,1
15769.0,6,26,0.0,3
15773.0,5,1,0.0,1
15774.0,68,1,0.0,1
15775.0,244,1,0.0,0
15776.0,132,1,0.0,1
15777.0,240,4,0.0,0
15780.0,183,3,0.0,0
15781.0,24,3,0.0,1
15782.0,9,3,0.0,1
15783.0,10,1,0.0,1
15785.0,32,5,0.0,1
15786.0,45,3,0.0,1
15787.0,25,3,0.0,1
15789.0,357,1,0.0,0
15790.0,9,1,0.0,1
15791.0,43,2,0.0,1
15793.0,14,3,0.0,1
15795.0,149,1,0.0,0
15796.0,0,8,0.0,1
15797.0,112,4,0.0,1
15799.0,75,3,0.0,1
15800.0,106,2,0.0,1
15801.0,45,3,0.0,1
15802.0,142,1,0.0,0
15803.0,50,1,0.0,1
15804.0,0,13,0.0,3
15805.0,22,17,0.0,3
15806.0,45,3,0.0,1
15807.0,49,3,0.0,1
15808.0,305,4,0.0,0
15809.0,35,5,0.0,1
15810.0,78,4,0.0,1
15811.0,21,6,0.0,1
15812.0,106,5,0.0,1
15813.0,207,2,0.0,0
15814.0,16,4,0.0,1
15815.0,63,5,0.0,1
15819.0,48,4,0.0,1
15820.0,319,1,0.0,0
15821.0,43,2,0.0,1
15822.0,2,2,0.0,1
15823.0,371,1,0.0,0
15825.0,171,1,0.0,0
15826.0,55,3,0.0,1
15827.0,72,14,0.0,3
15829.0,98,2,0.0,1
15830.0,37,1,0.0,1
15831.0,57,3,0.0,1
15832.0,253,1,0.0,0
15834.0,69,4,0.0,1
15835.0,43,4,0.0,1
15836.0,49,1,0.0,1
15837.0,64,1,0.0,1
15838.0,10,19,0.0,3
15839.0,32,3,0.0,1
15840.0,58,2,0.0,1
15841.0,72,4,0.0,1
15843.0,303,1,0.0,0
15844.0,45,1,0.0,1
15845.0,17,8,0.0,1
15847.0,37,2,0.0,1
15850.0,18,2,0.0,1
15852.0,186,2,0.0,0
15853.0,51,1,0.0,1
15854.0,3,12,0.0,1
15855.0,136,5,0.0,1
15856.0,3,27,0.0,3
15857.0,18,1,0.0,1
15858.0,15,5,0.0,1
15860.0,40,8,0.0,1
15861.0,11,8,0.0,1
15862.0,7,4,0.0,1
15863.0,25,2,0.0,1
15864.0,21,6,0.0,1
15865.0,40,3,0.0,1
15866.0,100,1,0.0,1
15867.0,4,15,0.0,3
15869.0,276,2,0.0,0
15870.0,32,1,0.0,1
15872.0,14,2,0.0,1
15874.0,63,7,0.0,1
15877.0,1,2,0.0,1
15880.0,368,1,0.0,0
15881.0,311,5,0.0,0
15882.0,198,4,0.0,0
15883.0,1,2,0.0,1
15885.0,92,3,0.0,1
15886.0,59,1,0.0,1
15888.0,80,1,0.0,1
15889.0,156,2,0.0,0
15891.0,226,1,0.0,0
15894.0,252,2,0.0,0
15895.0,149,1,0.0,0
15897.0,193,2,0.0,0
15898.0,0,5,0.0,1
15899.0,368,1,0.0,0
15900.0,23,1,0.0,1
15901.0,16,3,0.0,1
15903.0,9,7,0.0,1
15904.0,7,1,0.0,1
15906.0,19,7,0.0,1
15907.0,3,3,0.0,1
15909.0,173,1,0.0,0
15910.0,0,8,0.0,1
15912.0,177,2,0.0,0
15916.0,15,8,0.0,1
15917.0,247,1,0.0,0
15918.0,190,2,0.0,0
15919.0,19,2,0.0,1
15920.0,153,4,0.0,0
15921.0,172,1,0.0,0
15922.0,372,1,0.0,0
15923.0,372,1,0.0,0
15925.0,193,1,0.0,0
15930.0,66,1,0.0,1
15932.0,3,8,0.0,1
15933.0,20,3,0.0,1
15935.0,238,2,0.0,0
15937.0,63,1,0.0,1
15938.0,111,5,0.0,1
15939.0,89,15,0.0,3
15940.0,310,1,0.0,0
15942.0,133,1,0.0,1
15944.0,276,1,0.0,0
15945.0,364,1,0.0,0
15947.0,82,1,0.0,1
15948.0,7,2,0.0,1
15949.0,16,2,0.0,1
15950.0,31,4,0.0,1
15951.0,8,2,0.0,1
15952.0,33,4,0.0,1
15953.0,14,8,0.0,1
15955.0,23,14,0.0,3
15957.0,31,1,0.0,1
15958.0,73,1,0.0,1
15963.0,19,2,0.0,1
15965.0,16,4,0.0,1
15967.0,22,2,0.0,1
15969.0,2,3,0.0,1
15970.0,303,1,0.0,0
15971.0,16,12,0.0,1
15973.0,366,1,0.0,0
15974.0,38,7,0.0,1
15975.0,83,1,0.0,1
15976.0,164,2,0.0,0
15977.0,16,2,0.0,1
15978.0,76,1,0.0,1
15980.0,88,3,0.0,1
15981.0,24,8,0.0,1
15983.0,21,4,0.0,1
15984.0,2,10,0.0,1
15985.0,122,2,0.0,1
15986.0,29,1,0.0,1
15987.0,11,7,0.0,1
15988.0,18,1,0.0,1
15990.0,43,2,0.0,1
15992.0,3,1,0.0,1
15993.0,8,7,0.0,1
15994.0,54,1,0.0,1
15996.0,87,6,0.0,1
15998.0,36,5,0.0,1
16000.0,2,3,0.0,1
16003.0,29,5,0.0,1
16005.0,11,4,0.0,1
16006.0,210,1,0.0,0
16007.0,47,4,0.0,1
16008.0,23,3,0.0,1
16009.0,21,4,0.0,1
16010.0,245,3,0.0,0
16011.0,7,16,0.0,3
16012.0,34,3,0.0,1
16013.0,3,47,0.0,3
16014.0,37,3,0.0,1
16015.0,3,3,0.0,1
16016.0,2,8,0.0,1
16017.0,46,1,0.0,1
16018.0,38,2,0.0,1
16019.0,46,9,0.0,1
16020.0,16,3,0.0,1
16022.0,259,1,0.0,0
16023.0,45,3,0.0,1
16024.0,11,1,0.0,1
16025.0,29,1,0.0,1
16026.0,42,1,0.0,1
16027.0,91,6,0.0,1
16029.0,38,63,0.0,3
16030.0,309,1,0.0,0
16031.0,91,2,0.0,1
16033.0,5,20,0.0,3
16034.0,195,3,0.0,0
16036.0,86,2,0.0,1
16037.0,269,3,0.0,0
16038.0,7,3,0.0,1
16040.0,64,3,0.0,1
16041.0,30,3,0.0,1
16042.0,21,5,0.0,1
16043.0,36,4,0.0,1
16045.0,119,4,0.0,1
16048.0,372,2,0.0,0
16049.0,39,3,0.0,1
16050.0,173,1,0.0,0
16052.0,53,1,0.0,1
16053.0,32,2,0.0,1
16054.0,144,1,0.0,0
16055.0,220,1,0.0,0
16056.0,44,1,0.0,1
16057.0,15,7,0.0,1
16059.0,65,6,0.0,1
16062.0,9,4,0.0,1
16063.0,259,1,0.0,0
16065.0,364,1,0.0,0
16066.0,16,5,0.0,1
16070.0,21,2,0.0,1
16071.0,44,1,0.0,1
16072.0,287,1,0.0,0
16073.0,296,1,0.0,0
16076.0,2,10,0.0,1
16078.0,283,1,0.0,0
16079.0,16,3,0.0,1
16080.0,81,2,0.0,1
16081.0,55,5,0.0,1
16083.0,100,2,0.0,1
16084.0,298,1,0.0,0
16085.0,22,5,0.0,1
16086.0,58,5,0.0,1
16091.0,154,2,0.0,0
16092.0,114,3,0.0,1
16093.0,106,1,0.0,1
16094.0,11,4,0.0,1
16096.0,263,1,0.0,0
16097.0,239,1,0.0,0
16098.0,87,7,0.0,1
16099.0,49,3,0.0,1
16101.0,70,1,0.0,1
16102.0,41,3,0.0,1
16103.0,6,6,0.0,1
16104.0,61,1,0.0,1
16105.0,248,1,0.0,0
16106.0,65,1,0.0,1
16107.0,17,7,0.0,1
16108.0,84,1,0.0,1
16109.0,218,2,0.0,0
16110.0,44,3,0.0,1
16112.0,142,4,0.0,1
16113.0,182,1,0.0,0
16114.0,170,1,0.0,0
16115.0,9,8,0.0,1
16116.0,211,1,0.0,0
16117.0,189,1,0.0,0
16119.0,7,2,0.0,1
16120.0,58,4,0.0,1
16121.0,56,2,0.0,1
16122.0,72,4,0.0,1
16123.0,51,1,0.0,1
16124.0,316,1,0.0,0
16125.0,366,1,0.0,0
16126.0,28,4,0.0,1
16127.0,38,1,0.0,1
16128.0,17,5,0.0,1
16131.0,51,6,0.0,1
16133.0,3,33,0.0,3
16134.0,21,2,0.0,1
16135.0,262,1,0.0,0
16136.0,59,3,0.0,1
16139.0,18,3,0.0,1
16140.0,65,2,0.0,1
16141.0,87,1,0.0,1
16142.0,249,1,0.0,0
16143.0,2,6,0.0,1
16144.0,246,1,0.0,0
16145.0,8,11,0.0,1
16146.0,156,3,0.0,0
16147.0,133,1,0.0,1
16148.0,295,1,0.0,0
16149.0,4,2,0.0,1
16150.0,42,5,0.0,1
16152.0,268,1,0.0,0
16153.0,49,5,0.0,1
16156.0,8,9,0.0,1
16157.0,15,3,0.0,1
16159.0,281,1,0.0,0
16160.0,64,2,0.0,1
16161.0,1,19,0.0,3
16162.0,251,1,0.0,0
16163.0,231,2,0.0,0
16164.0,16,3,0.0,1
16168.0,10,27,0.0,3
16169.0,7,4,0.0,1
16170.0,50,6,0.0,1
16171.0,58,1,0.0,1
16172.0,94,5,0.0,1
16173.0,15,6,0.0,1
16174.0,125,3,0.0,1
16175.0,93,4,0.0,1
16177.0,49,1,0.0,1
16178.0,137,1,0.0,1
16179.0,60,1,0.0,1
16180.0,99,8,0.0,1
16181.0,72,1,0.0,1
16182.0,71,4,0.0,1
16183.0,66,1,0.0,1
16184.0,63,6,0.0,1
16185.0,16,2,0.0,1
16186.0,22,12,0.0,1
16187.0,31,15,0.0,3
16188.0,44,4,0.0,1
16189.0,15,2,0.0,1
16190.0,39,1,0.0,1
16191.0,2,13,0.0,3
16193.0,236,1,0.0,0
16198.0,74,1,0.0,1
16200.0,3,2,0.0,1
16201.0,2,4,0.0,1
16202.0,360,1,0.0,0
16203.0,58,4,0.0,1
16204.0,22,1,0.0,1
16205.0,30,4,0.0,1
16206.0,54,4,0.0,1
16207.0,24,1,0.0,1
16208.0,44,2,0.0,1
16209.0,88,5,0.0,1
16210.0,1,18,0.0,3
16211.0,88,1,0.0,1
16212.0,18,2,0.0,1
16213.0,78,1,0.0,1
16214.0,170,3,0.0,0
16215.0,80,1,0.0,1
16216.0,266,1,0.0,0
16217.0,234,2,0.0,0
16218.0,29,7,0.0,1
16221.0,36,3,0.0,1
16222.0,317,1,0.0,0
16224.0,56,4,0.0,1
16225.0,44,5,0.0,1
16226.0,202,3,0.0,0
16227.0,224,1,0.0,0
16229.0,86,2,0.0,1
16230.0,189,2,0.0,0
16232.0,43,4,0.0,1
16233.0,70,3,0.0,1
16235.0,40,5,0.0,1
16236.0,77,1,0.0,1
16239.0,56,2,0.0,1
16240.0,23,2,0.0,1
16241.0,9,13,0.0,3
16242.0,7,7,0.0,1
16243.0,33,2,0.0,1
16244.0,211,2,0.0,0
16245.0,23,3,0.0,1
16247.0,169,1,0.0,0
16248.0,61,1,0.0,1
16249.0,52,5,0.0,1
16250.0,260,2,0.0,0
16253.0,66,2,0.0,1
16255.0,16,8,0.0,1
16256.0,266,1,0.0,0
16257.0,176,1,0.0,0
16258.0,44,5,0.0,1
16260.0,50,1,0.0,1
16261.0,16,4,0.0,1
16265.0,8,9,0.0,1
16266.0,73,7,0.0,1
16268.0,70,2,0.0,1
16270.0,352,1,0.0,0
16271.0,2,5,0.0,1
16272.0,116,1,0.0,1
16274.0,372,1,0.0,0
16275.0,196,1,0.0,0
16276.0,176,1,0.0,0
16278.0,99,1,0.0,1
16279.0,20,3,0.0,1
16281.0,71,1,0.0,1
16282.0,339,1,0.0,0
16283.0,5,5,0.0,1
16284.0,30,2,0.0,1
16287.0,169,1,0.0,0
16292.0,121,1,0.0,1
16293.0,21,10,0.0,1
16295.0,9,4,0.0,1
16297.0,268,1,0.0,0
16298.0,22,3,0.0,1
16302.0,126,1,0.0,1
16303.0,25,3,0.0,1
16305.0,138,1,0.0,1
16306.0,213,6,0.0,0
16308.0,37,4,0.0,1
16309.0,105,2,0.0,1
16311.0,17,2,0.0,1
16313.0,2,2,0.0,1
16315.0,330,1,0.0,0
16316.0,63,8,0.0,1
16317.0,119,3,0.0,1
16318.0,34,1,0.0,1
16319.0,217,1,0.0,0
16322.0,0,2,0.0,1
16323.0,195,1,0.0,0
16324.0,127,3,0.0,1
16325.0,46,3,0.0,1
16326.0,5,14,0.0,3
16327.0,13,6,0.0,1
16330.0,17,3,0.0,1
16332.0,27,7,0.0,1
16333.0,7,22,0.0,3
16337.0,36,1,0.0,1
16338.0,156,1,0.0,0
16339.0,283,1,0.0,0
16340.0,106,1,0.0,1
16341.0,24,4,0.0,1
16342.0,74,4,0.0,1
16343.0,15,2,0.0,1
16344.0,157,1,0.0,0
16345.0,43,1,0.0,1
16347.0,10,2,0.0,1
16348.0,31,7,0.0,1
16349.0,290,1,0.0,0
16350.0,20,4,0.0,1
16351.0,332,1,0.0,0
16352.0,17,2,0.0,1
16353.0,3,23,0.0,3
16354.0,62,2,0.0,1
16356.0,197,3,0.0,0
16357.0,32,3,0.0,1
16358.0,0,4,0.0,1
16359.0,6,9,0.0,1
16360.0,4,6,0.0,1
16361.0,9,4,0.0,1
16362.0,31,5,0.0,1
16363.0,52,1,0.0,1
16364.0,11,2,0.0,1
16365.0,17,9,0.0,1
16366.0,18,1,0.0,1
16367.0,36,2,0.0,1
16368.0,1,2,0.0,1
16369.0,17,3,0.0,1
16370.0,81,4,0.0,1
16372.0,32,2,0.0,1
16374.0,65,2,0.0,1
16376.0,8,2,0.0,1
16377.0,266,1,0.0,0
16378.0,246,3,0.0,0
16379.0,3,4,0.0,1
16380.0,60,1,0.0,1
16383.0,74,2,0.0,1
16384.0,89,2,0.0,1
16385.0,59,3,0.0,1
16386.0,28,2,0.0,1
16387.0,322,1,0.0,0
16389.0,52,4,0.0,1
16392.0,269,1,0.0,0
16393.0,1,13,0.0,3
16394.0,56,5,0.0,1
16395.0,59,5,0.0,1
16398.0,153,2,0.0,0
16399.0,18,2,0.0,1
16400.0,94,1,0.0,1
16401.0,0,12,0.0,1
16402.0,264,2,0.0,0
16403.0,311,1,0.0,0
16404.0,69,1,0.0,1
16405.0,301,2,0.0,0
16406.0,18,1,0.0,1
16407.0,12,10,0.0,1
16409.0,35,5,0.0,1
16411.0,18,2,0.0,1
16412.0,53,1,0.0,1
16413.0,56,1,0.0,1
16414.0,21,2,0.0,1
16415.0,43,1,0.0,1
16416.0,25,3,0.0,1
16418.0,44,3,0.0,1
16419.0,112,6,0.0,1
16422.0,16,51,0.0,3
16423.0,24,1,0.0,1
16424.0,190,1,0.0,0
16425.0,301,1,0.0,0
16426.0,1,10,0.0,1
16427.0,262,2,0.0,0
16429.0,105,1,0.0,1
16430.0,56,1,0.0,1
16431.0,212,3,0.0,0
16432.0,63,1,0.0,1
16433.0,27,1,0.0,1
16434.0,28,7,0.0,1
16438.0,5,5,0.0,1
16440.0,7,5,0.0,1
16441.0,66,2,0.0,1
16442.0,1,3,0.0,1
16444.0,45,4,0.0,1
16445.0,33,1,0.0,1
16446.0,0,2,0.0,1
16447.0,135,1,0.0,1
16448.0,197,1,0.0,0
16449.0,197,2,0.0,0
16450.0,149,1,0.0,0
16451.0,87,1,0.0,1
16454.0,44,2,0.0,1
16455.0,63,7,0.0,1
16456.0,98,5,0.0,1
16457.0,217,1,0.0,0
16458.0,2,18,0.0,3
16460.0,27,3,0.0,1
16461.0,177,1,0.0,0
16462.0,73,3,0.0,1
16463.0,20,4,0.0,1
16464.0,19,3,0.0,1
16466.0,33,7,0.0,1
16468.0,73,1,0.0,1
16469.0,23,4,0.0,1
16470.0,51,4,0.0,1
16471.0,274,1,0.0,0
16473.0,164,3,0.0,0
16474.0,6,7,0.0,1
16475.0,87,4,0.0,1
16477.0,63,7,0.0,1
16478.0,24,3,0.0,1
16479.0,9,2,0.0,1
16480.0,75,1,0.0,1
16482.0,15,1,0.0,1
16483.0,191,1,0.0,0
16484.0,173,2,0.0,0
16485.0,76,1,0.0,1
16488.0,32,3,0.0,1
16491.0,46,1,0.0,1
16493.0,79,4,0.0,1
16494.0,296,1,0.0,0
16495.0,2,3,0.0,1
16496.0,8,3,0.0,1
16497.0,49,6,0.0,1
16498.0,160,2,0.0,0
16499.0,359,2,0.0,0
16500.0,4,6,0.0,1
16503.0,106,4,0.0,1
16504.0,24,1,0.0,1
16505.0,31,1,0.0,1
16506.0,19,2,0.0,1
16509.0,296,1,0.0,0
16510.0,371,1,0.0,0
16511.0,21,3,0.0,1
16513.0,4,4,0.0,1
16515.0,51,5,0.0,1
16516.0,29,1,0.0,1
16517.0,276,1,0.0,0
16518.0,60,2,0.0,1
16519.0,24,2,0.0,1
16520.0,185,3,0.0,0
16523.0,1,21,0.0,3
16525.0,1,26,0.0,3
16526.0,171,1,0.0,0
16527.0,80,1,0.0,1
16528.0,3,1,0.0,1
16529.0,189,1,0.0,0
16531.0,21,7,0.0,1
16532.0,17,3,0.0,1
16533.0,18,3,0.0,1
16535.0,4,1,0.0,1
16536.0,109,1,0.0,1
16539.0,2,4,0.0,1
16542.0,53,1,0.0,1
16545.0,164,1,0.0,0
16546.0,290,2,0.0,0
16549.0,9,10,0.0,1
16550.0,108,5,0.0,1
16551.0,95,3,0.0,1
16552.0,242,2,0.0,0
16553.0,162,12,0.0,1
16554.0,41,3,0.0,1
16555.0,34,2,0.0,1
16556.0,66,7,0.0,1
16557.0,23,2,0.0,1
16558.0,0,20,0.0,3
16560.0,26,2,0.0,1
16561.0,5,2,0.0,1
16563.0,53,1,0.0,1
16565.0,363,1,0.0,0
16566.0,14,5,0.0,1
16567.0,193,2,0.0,0
16569.0,2,1,0.0,1
16570.0,14,10,0.0,1
16571.0,26,3,0.0,1
16572.0,126,3,0.0,1
16573.0,84,2,0.0,1
16574.0,70,1,0.0,1
16581.0,182,1,0.0,0
16582.0,112,1,0.0,1
16583.0,373,1,0.0,0
16584.0,79,2,0.0,1
16586.0,248,1,0.0,0
16587.0,231,1,0.0,0
16589.0,70,3,0.0,1
16591.0,68,1,0.0,1
16592.0,3,16,0.0,3
16593.0,50,3,0.0,1
16594.0,74,1,0.0,1
16595.0,60,1,0.0,1
16596.0,15,2,0.0,1
16597.0,3,1,0.0,1
16598.0,285,1,0.0,0
16600.0,3,6,0.0,1
16601.0,40,1,0.0,1
16602.0,35,1,0.0,1
16603.0,74,2,0.0,1
16607.0,17,14,0.0,3
16609.0,14,7,0.0,1
16610.0,218,1,0.0,0
16611.0,185,1,0.0,0
16612.0,32,4,0.0,1
16613.0,69,1,0.0,1
16614.0,182,1,0.0,0
16616.0,14,2,0.0,1
16617.0,235,1,0.0,0
16618.0,30,5,0.0,1
16619.0,263,1,0.0,0
16620.0,3,2,0.0,1
16621.0,51,4,0.0,1
16623.0,245,1,0.0,0
16624.0,80,2,0.0,1
16625.0,273,1,0.0,0
16626.0,0,17,0.0,3
16627.0,78,1,0.0,1
16628.0,29,5,0.0,1
16629.0,73,2,0.0,1
16633.0,16,6,0.0,1
16634.0,222,2,0.0,0
16637.0,31,4,0.0,1
16638.0,22,10,0.0,1
16639.0,30,3,0.0,1
16641.0,105,1,0.0,1
16642.0,4,2,0.0,1
16643.0,245,1,0.0,0
16644.0,177,2,0.0,0
16647.0,169,2,0.0,0
16648.0,42,1,0.0,1
16650.0,71,1,0.0,1
16652.0,58,7,0.0,1
16653.0,15,2,0.0,1
16654.0,140,4,0.0,1
16655.0,17,6,0.0,1
16656.0,21,15,0.0,3
16657.0,9,4,0.0,1
16658.0,367,1,0.0,0
16659.0,188,1,0.0,0
16660.0,15,4,0.0,1
16665.0,361,1,0.0,0
16666.0,18,1,0.0,1
16667.0,67,2,0.0,1
16668.0,14,6,0.0,1
16669.0,23,3,0.0,1
16670.0,16,11,0.0,1
16671.0,27,3,0.0,1
16672.0,1,20,0.0,3
16674.0,54,2,0.0,1
16676.0,33,4,0.0,1
16678.0,2,12,0.0,1
16679.0,365,1,0.0,0
16680.0,42,1,0.0,1
16681.0,72,6,0.0,1
16682.0,4,5,0.0,1
16684.0,3,28,0.0,3
16685.0,60,2,0.0,1
16686.0,46,7,0.0,1
16688.0,0,4,0.0,1
16689.0,75,2,0.0,1
16690.0,71,2,0.0,1
16692.0,255,2,0.0,0
16693.0,68,2,0.0,1
16696.0,134,4,0.0,1
16697.0,240,1,0.0,0
16698.0,226,2,0.0,0
16700.0,8,13,0.0,3
16701.0,8,13,0.0,3
16705.0,0,20,0.0,3
16706.0,36,3,0.0,1
16708.0,45,1,0.0,1
16709.0,84,5,0.0,1
16710.0,18,10,0.0,1
16711.0,2,5,0.0,1
16712.0,8,11,0.0,1
16713.0,18,15,0.0,3
16714.0,218,3,0.0,0
16715.0,77,1,0.0,1
16716.0,266,2,0.0,0
16717.0,23,6,0.0,1
